category,schema,object,subobject,local_state,remote_state,status,severity,source_migration,details,recommended_action
constraint,public,aoe_idempotency_keys,aoe_idempotency_keys_pkey,present,present,EQUIVALENT,info,constraint_type: local_raw=p remote_raw=p local_norm=PRIMARY_KEY remote_norm=PRIMARY_KEY local_hash=7c5e7f71 remote_hash=7c5e7f71; definition: local_raw=PRIMARY KEY (id) remote_raw=PRIMARY KEY (id) local_norm=primary key(id) remote_norm=primary key(id) local_hash=dd4f98b0 remote_hash=dd4f98b0,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,assinaturas,assinaturas_pkey,present,present,EQUIVALENT,info,constraint_type: local_raw=p remote_raw=p local_norm=PRIMARY_KEY remote_norm=PRIMARY_KEY local_hash=7c5e7f71 remote_hash=7c5e7f71; definition: local_raw=PRIMARY KEY (id) remote_raw=PRIMARY KEY (id) local_norm=primary key(id) remote_norm=primary key(id) local_hash=dd4f98b0 remote_hash=dd4f98b0,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,assinaturas,assinaturas_status_check,present,present,EQUIVALENT_REPRESENTATION_DIFFERENCE,info,"constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK ((status = ANY (ARRAY['pendente'::text, 'ativo'::text, 'vencido'::text, 'cancelado'::text, 'teste'::text]))) remote_raw=CHECK (status = ANY (ARRAY['pendente'::text, 'ativo'::text, 'vencido'::text, 'cancelado'::text, 'teste'::text])) local_norm=check(status = any (array['ativo', 'cancelado', 'pendente', 'teste', 'vencido'])) remote_norm=check(status = any (array['ativo', 'cancelado', 'pendente', 'teste', 'vencido'])) local_hash=80bf24d8 remote_hash=80bf24d8",No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,assinaturas,assinaturas_user_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE local_norm=foreign key (user_id) references auth.users(id) on delete cascade remote_norm=foreign key (user_id) references auth.users(id) on delete cascade local_hash=817742da remote_hash=817742da,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,avaliacoes,avaliacoes_aluno_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (aluno_id) REFERENCES alunos(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (aluno_id) REFERENCES alunos(id) ON DELETE CASCADE local_norm=foreign key(aluno_id) references alunos(id) on delete cascade remote_norm=foreign key(aluno_id) references alunos(id) on delete cascade local_hash=1bae86ba remote_hash=1bae86ba,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,avaliacoes,avaliacoes_pkey,present,present,EQUIVALENT,info,constraint_type: local_raw=p remote_raw=p local_norm=PRIMARY_KEY remote_norm=PRIMARY_KEY local_hash=7c5e7f71 remote_hash=7c5e7f71; definition: local_raw=PRIMARY KEY (id) remote_raw=PRIMARY KEY (id) local_norm=primary key(id) remote_norm=primary key(id) local_hash=dd4f98b0 remote_hash=dd4f98b0,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,avaliacoes,avaliacoes_user_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE local_norm=foreign key (user_id) references auth.users(id) on delete cascade remote_norm=foreign key (user_id) references auth.users(id) on delete cascade local_hash=817742da remote_hash=817742da,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,pagamentos,pagamentos_aluno_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (aluno_id) REFERENCES alunos(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (aluno_id) REFERENCES alunos(id) ON DELETE CASCADE local_norm=foreign key(aluno_id) references alunos(id) on delete cascade remote_norm=foreign key(aluno_id) references alunos(id) on delete cascade local_hash=1bae86ba remote_hash=1bae86ba,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,pagamentos,pagamentos_pkey,present,present,EQUIVALENT,info,constraint_type: local_raw=p remote_raw=p local_norm=PRIMARY_KEY remote_norm=PRIMARY_KEY local_hash=7c5e7f71 remote_hash=7c5e7f71; definition: local_raw=PRIMARY KEY (id) remote_raw=PRIMARY KEY (id) local_norm=primary key(id) remote_norm=primary key(id) local_hash=dd4f98b0 remote_hash=dd4f98b0,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,pagamentos,pagamentos_user_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE local_norm=foreign key (user_id) references auth.users(id) on delete cascade remote_norm=foreign key (user_id) references auth.users(id) on delete cascade local_hash=817742da remote_hash=817742da,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,perfis,perfis_pkey,present,present,EQUIVALENT,info,constraint_type: local_raw=p remote_raw=p local_norm=PRIMARY_KEY remote_norm=PRIMARY_KEY local_hash=7c5e7f71 remote_hash=7c5e7f71; definition: local_raw=PRIMARY KEY (id) remote_raw=PRIMARY KEY (id) local_norm=primary key(id) remote_norm=primary key(id) local_hash=dd4f98b0 remote_hash=dd4f98b0,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,perfis,perfis_role_check,present,present,MATERIAL_DIFFERENCE,critical,"constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK ((role = ANY (ARRAY['admin'::text, 'user'::text, 'student'::text]))) remote_raw=CHECK (role = ANY (ARRAY['admin'::text, 'user'::text])) local_norm=check(role = any (array['admin', 'student', 'user'])) remote_norm=check(role = any (array['admin', 'user'])) local_hash=9bb295c4 remote_hash=1e5d0703",Constraint drift is material; review before reconciliation.,20260730090000_student_identity_contract.sql
constraint,public,perfis,perfis_status_check,present,present,EQUIVALENT_REPRESENTATION_DIFFERENCE,info,"constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK ((status = ANY (ARRAY['ativo'::text, 'inativo'::text]))) remote_raw=CHECK (status = ANY (ARRAY['ativo'::text, 'inativo'::text])) local_norm=check(status = any (array['ativo', 'inativo'])) remote_norm=check(status = any (array['ativo', 'inativo'])) local_hash=2741ba0a remote_hash=2741ba0a",No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,perfis,perfis_tipo_acesso_check,present,present,EQUIVALENT_REPRESENTATION_DIFFERENCE,info,"constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK ((tipo_acesso = ANY (ARRAY['admin'::text, 'beta'::text, 'assinante'::text, 'pendente'::text, 'bloqueado'::text]))) remote_raw=CHECK (tipo_acesso = ANY (ARRAY['admin'::text, 'beta'::text, 'assinante'::text, 'pendente'::text, 'bloqueado'::text])) local_norm=check(tipo_acesso = any (array['admin', 'assinante', 'beta', 'bloqueado', 'pendente'])) remote_norm=check(tipo_acesso = any (array['admin', 'assinante', 'beta', 'bloqueado', 'pendente'])) local_hash=dcc3380a remote_hash=dcc3380a",No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,perfis,perfis_user_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE local_norm=foreign key (user_id) references auth.users(id) on delete cascade remote_norm=foreign key (user_id) references auth.users(id) on delete cascade local_hash=817742da remote_hash=817742da,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,perfis,perfis_user_id_key,present,present,EQUIVALENT,info,constraint_type: local_raw=u remote_raw=u local_norm=UNIQUE remote_norm=UNIQUE local_hash=d3d264fc remote_hash=d3d264fc; definition: local_raw=UNIQUE (user_id) remote_raw=UNIQUE (user_id) local_norm=unique(user_id) remote_norm=unique(user_id) local_hash=19236798 remote_hash=19236798,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,planos,planos_pkey,present,present,EQUIVALENT,info,constraint_type: local_raw=p remote_raw=p local_norm=PRIMARY_KEY remote_norm=PRIMARY_KEY local_hash=7c5e7f71 remote_hash=7c5e7f71; definition: local_raw=PRIMARY KEY (id) remote_raw=PRIMARY KEY (id) local_norm=primary key(id) remote_norm=primary key(id) local_hash=dd4f98b0 remote_hash=dd4f98b0,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,planos,planos_user_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE local_norm=foreign key (user_id) references auth.users(id) on delete cascade remote_norm=foreign key (user_id) references auth.users(id) on delete cascade local_hash=817742da remote_hash=817742da,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,treino_dias,treino_dias_pkey,present,present,EQUIVALENT,info,constraint_type: local_raw=p remote_raw=p local_norm=PRIMARY_KEY remote_norm=PRIMARY_KEY local_hash=7c5e7f71 remote_hash=7c5e7f71; definition: local_raw=PRIMARY KEY (id) remote_raw=PRIMARY KEY (id) local_norm=primary key(id) remote_norm=primary key(id) local_hash=dd4f98b0 remote_hash=dd4f98b0,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,treino_dias,treino_dias_treino_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (treino_id) REFERENCES treinos(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (treino_id) REFERENCES treinos(id) ON DELETE CASCADE local_norm=foreign key(treino_id) references treinos(id) on delete cascade remote_norm=foreign key(treino_id) references treinos(id) on delete cascade local_hash=75be721e remote_hash=75be721e,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,treino_eventos,treino_eventos_aluno_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (aluno_id) REFERENCES alunos(id) ON DELETE RESTRICT remote_raw=FOREIGN KEY (aluno_id) REFERENCES alunos(id) ON DELETE RESTRICT local_norm=foreign key(aluno_id) references alunos(id) on delete restrict remote_norm=foreign key(aluno_id) references alunos(id) on delete restrict local_hash=9e80d2a6 remote_hash=9e80d2a6,No action.,20260728030000_workout_delivery_integration_v1.sql
constraint,public,treino_eventos,treino_eventos_event_type_check,present,present,EQUIVALENT_REPRESENTATION_DIFFERENCE,info,"constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK ((event_type = ANY (ARRAY['applied'::text, 'delivered'::text, 'status_changed'::text, 'completed'::text, 'archived'::text]))) remote_raw=CHECK (event_type = ANY (ARRAY['applied'::text, 'delivered'::text, 'status_changed'::text, 'completed'::text, 'archived'::text])) local_norm=check(event_type = any (array['applied', 'archived', 'completed', 'delivered', 'status_changed'])) remote_norm=check(event_type = any (array['applied', 'archived', 'completed', 'delivered', 'status_changed'])) local_hash=86f3967d remote_hash=86f3967d",No action.,20260728030000_workout_delivery_integration_v1.sql
constraint,public,treino_eventos,treino_eventos_metadata_object_check,present,present,MATERIAL_DIFFERENCE,critical,constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK (((metadata IS NULL) OR (jsonb_typeof(metadata) = 'object'::text))) remote_raw=CHECK (metadata IS NULL OR jsonb_typeof(metadata) = 'object'::text) local_norm=check((metadata is null) or (jsonb_typeof(metadata) = 'object')) remote_norm=check(metadata is null or jsonb_typeof(metadata) = 'object') local_hash=58e03bf5 remote_hash=3f3519b3,Constraint drift is material; review before reconciliation.,20260728030000_workout_delivery_integration_v1.sql
constraint,public,treino_eventos,treino_eventos_pkey,present,present,EQUIVALENT,info,constraint_type: local_raw=p remote_raw=p local_norm=PRIMARY_KEY remote_norm=PRIMARY_KEY local_hash=7c5e7f71 remote_hash=7c5e7f71; definition: local_raw=PRIMARY KEY (id) remote_raw=PRIMARY KEY (id) local_norm=primary key(id) remote_norm=primary key(id) local_hash=dd4f98b0 remote_hash=dd4f98b0,No action.,20260728030000_workout_delivery_integration_v1.sql
constraint,public,treino_eventos,treino_eventos_treino_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (treino_id) REFERENCES treinos(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (treino_id) REFERENCES treinos(id) ON DELETE CASCADE local_norm=foreign key(treino_id) references treinos(id) on delete cascade remote_norm=foreign key(treino_id) references treinos(id) on delete cascade local_hash=75be721e remote_hash=75be721e,No action.,20260728030000_workout_delivery_integration_v1.sql
constraint,public,treino_exercicios,treino_exercicios_pkey,present,present,EQUIVALENT,info,constraint_type: local_raw=p remote_raw=p local_norm=PRIMARY_KEY remote_norm=PRIMARY_KEY local_hash=7c5e7f71 remote_hash=7c5e7f71; definition: local_raw=PRIMARY KEY (id) remote_raw=PRIMARY KEY (id) local_norm=primary key(id) remote_norm=primary key(id) local_hash=dd4f98b0 remote_hash=dd4f98b0,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,treino_exercicios,treino_exercicios_treino_dia_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (treino_dia_id) REFERENCES treino_dias(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (treino_dia_id) REFERENCES treino_dias(id) ON DELETE CASCADE local_norm=foreign key(treino_dia_id) references treino_dias(id) on delete cascade remote_norm=foreign key(treino_dia_id) references treino_dias(id) on delete cascade local_hash=91093eb8 remote_hash=91093eb8,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,treinos,treinos_aluno_id_fkey,present,present,EQUIVALENT,info,constraint_type: local_raw=f remote_raw=f local_norm=FOREIGN_KEY remote_norm=FOREIGN_KEY local_hash=3e532317 remote_hash=3e532317; definition: local_raw=FOREIGN KEY (aluno_id) REFERENCES alunos(id) ON DELETE CASCADE remote_raw=FOREIGN KEY (aluno_id) REFERENCES alunos(id) ON DELETE CASCADE local_norm=foreign key(aluno_id) references alunos(id) on delete cascade remote_norm=foreign key(aluno_id) references alunos(id) on delete cascade local_hash=1bae86ba remote_hash=1bae86ba,No action.,20260716090000_baseline_aruka_v1.sql
constraint,public,treinos,treinos_lifecycle_dates_check,present,present,MATERIAL_DIFFERENCE,critical,constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=[len 228 hash e2ce4c0d] remote_raw=[len 214 hash b7bd6916] local_norm=[len 207 hash d24d5831] remote_norm=[len 195 hash e94a5a8b] local_hash=d24d5831 remote_hash=e94a5a8b,Constraint drift is material; review before reconciliation.,20260716090000_baseline_aruka_v1.sql
constraint,public,treinos,treinos_lifecycle_status_check,present,present,EQUIVALENT_REPRESENTATION_DIFFERENCE,info,"constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK ((lifecycle_status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'archived'::text]))) remote_raw=CHECK (lifecycle_status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'archived'::text])) local_norm=check(lifecycle_status = any (array['active', 'archived', 'completed', 'draft'])) remote_norm=check(lifecycle_status = any (array['active', 'archived', 'completed', 'draft'])) local_hash=14648140 remote_hash=14648140",No action.,20260716090000_baseline_aruka_v1.sql
